product_name,description,category,subcategory
RRP Lamp For Computer Keyboard Tslplt02 USB Led Light,"RRP Lamp For Computer Keyboard Tslplt02 USB Led Light (Green)
                         Price: Rs. 98
				
			Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.
Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.","[""Computers ",Led Light
Bainsons Flexible & Portable uf-M01 USB USB Fan,"Bainsons Flexible & Portable uf-M01 USB USB Fan (Multicolor)
                         Price: Rs. 250
				
			This flexible USB Fan for Laptop & PC is durable featherweight construction and small enough to take it anywhere easily. Low power consumption, low noise electro-motor and compatible with any USB-socket, directly plug the USB Fan into USB port on your laptop PC. No external power supply is needed. soft nylon blades and won't cause injury. Just easily turn on your laptop PC to power the USB Fan. Gently adjust the flexible neck to position it anyway you wish and enjoy the air. Colour of product will be provided as available in stock.
This flexible USB Fan for Laptop & PC is durable featherweight construction and small enough to take it anywhere easily. Low power consumption, low noise electro-motor and compatible with any USB-socket, directly plug the USB Fan into USB port on your laptop PC. No external power supply is needed. soft nylon blades and won't cause injury. Just easily turn on your laptop PC to power the USB Fan. Gently adjust the flexible neck to position it anyway you wish and enjoy the air. Colour of product will be provided as available in stock.","[""Computers ",USB Fan
Techone+ Flexible SE122012-VIOLET USB Led Light,"Techone+ Flexible SE122012-VIOLET USB Led Light (Violet)
                         Price: Rs. 249
				
			Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.
Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.","[""Computers ",Led Light
RRP Flexible Por-502 USB Led Light,"RRP Flexible Por-502 USB Led Light (Blue)
                         Price: Rs. 98
				
			Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.
Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.","[""Computers ",Led Light
Memore Portable and Flexible MMULL-Red USB Led Light,"Memore Portable and Flexible MMULL-Red USB Led Light (Red)
                         Price: Rs. 195
				
			1. 100% Brand New And High Quality. 2. Perfect Fit For Reading. 3. Light Weight And Durable Cover. 4. Portable And Multiple Choice Of Color. 5. Flexible And Easy Clean. 6. Rated Voltage: 5v 7. Rated Power: 1.2w 8. Size: 170*18.5*9mm 9. Can Be Use On Any Where,Powered By Any Devices With Usb Port 10. Ultra Bright With Low Power Consumption 11. Unique Bendable Design,Also Has Light Weight 12. Material: Silicone
1. 100% Brand New And High Quality. 2. Perfect Fit For Reading. 3. Light Weight And Durable Cover. 4. Portable And Multiple Choice Of Color. 5. Flexible And Easy Clean. 6. Rated Voltage: 5v 7. Rated Power: 1.2w 8. Size: 170*18.5*9mm 9. Can Be Use On Any Where,Powered By Any Devices With Usb Port 10. Ultra Bright With Low Power Consumption 11. Unique Bendable Design,Also Has Light Weight 12. Material: Silicone","[""Computers ",Led Light
SJ Flexible Potable Lamp YU2252 USB Led Light,"SJ Flexible Potable Lamp YU2252 USB Led Light (Green)
                         Price: Rs. 110
				
			Description: 
 
Can be use on both desk and bedside table, or to go out. 
Its soft shade, avoid the direct LED light shine, more effective protection of eyesight. 
Its flexible body Suitable for all occasions, Can be connected to the PC USB port. 
It is a Small and easy to portable ultra bright Mini LED light. 
Compact and light weigh. 
Material: Silicone. 
Can be use on anywhere, powered by any devices with USB port. 
Unique bendable design, also has light weight. 
Ultra bright with low power consumption. 
Rated voltage: 5V. 
Rated power: 1.2W. 
Size: app.16.5x1.8x0.8cm/6.6x0.7x0.3 . 
Colour: Random delivery.
Description: 
 
Can be use on both desk and bedside table, or to go out. 
Its soft shade, avoid the direct LED light shine, more effective protection of eyesight. 
Its flexible body Suitable for all occasions, Can be connected to the PC USB port. 
It is a Small and easy to portable ultra bright Mini LED light. 
Compact and light weigh. 
Material: Silicone. 
Can be use on anywhere, powered by any devices with USB port. 
Unique bendable design, also has light weight. 
Ultra bright with low power consumption. 
Rated voltage: 5V. 
Rated power: 1.2W. 
Size: app.16.5x1.8x0.8cm/6.6x0.7x0.3 . 
Colour: Random delivery.","[""Computers ",Led Light
DGB Flexi Touch X-11 USB Led Light,"DGB Flexi Touch X-11 USB Led Light (Orange)
                         Price: Rs. 259
				
			DGB USB Flexible Touch Light -powered LED light that achieves less power consumption and longer life. It operates on USB power so does not need an AC adapter or batteries. It automatically lights up when plugged into a computer's USB port or even your mobile power bank, so is very easy to use. Although compact in design, it is a high-power LED with a 1.2 W light source, achieving high luminance of 400 lux up to 25 cm below the lamp. Glowing with maximum luminance immediately after being plugged in, the light is perfect for reading or working on a computer in dark locations. Best companion for students and professionals who work in dark dim light or the ones who need to travel often.

Features :
1. Portable & Bendable Silicone
2. 6 Super Bright LED Lamp.
3. 360 Degree Flexible. Incorporates a flexible arm to enable adjustment to any desired angle 
4. High-power LED with 1.2 W light source 
5. Lights up at maximum luminance immediately after plugging into a USB port 
6. Compact design offers easy portability. 
7. Touch to on / off.


1. Portable USB LED Flexible Lamp 5V 1.2W USB Ultra Bright LED Light Lamp For Power Bank Computer Laptop Tablet PC Chargers Low Power Consumption .
2. Powered by any Devices with USB Port. Ultra Bright with Low Power Consumption. Rated voltage: 5V. Rated Power: 1.2W. Size: 169*18*9mm.Material: Silicone.
DGB USB Flexible Touch Light -powered LED light that achieves less power consumption and longer life. It operates on USB power so does not need an AC adapter or batteries. It automatically lights up when plugged into a computer's USB port or even your mobile power bank, so is very easy to use. Although compact in design, it is a high-power LED with a 1.2 W light source, achieving high luminance of 400 lux up to 25 cm below the lamp. Glowing with maximum luminance immediately after being plugged in, the light is perfect for reading or working on a computer in dark locations. Best companion for students and professionals who work in dark dim light or the ones who need to travel often.

Features :
1. Portable & Bendable Silicone
2. 6 Super Bright LED Lamp.
3. 360 Degree Flexible. Incorporates a flexible arm to enable adjustment to any desired angle 
4. High-power LED with 1.2 W light source 
5. Lights up at maximum luminance immediately after plugging into a USB port 
6. Compact design offers easy portability. 
7. Touch to on / off.


1. Portable USB LED Flexible Lamp 5V 1.2W USB Ultra Bright LED Light Lamp For Power Bank Computer Laptop Tablet PC Chargers Low Power Consumption .
2. Powered by any Devices with USB Port. Ultra Bright with Low Power Consumption. Rated voltage: 5V. Rated Power: 1.2W. Size: 169*18*9mm.Material: Silicone.","[""Computers ",Led Light
Fonokase SU100 Dual 2.1Amp USB USB Charger,Buy Fonokase SU100 Dual 2.1Amp USB USB Charger for Rs.480 online. Fonokase SU100 Dual 2.1Amp USB USB Charger at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Computers ",Charger
KLIQVIK SIX PORT USB HUB FOR ANDROID MOBILES TR-250 USB USB Hub,Buy KLIQVIK SIX PORT USB HUB FOR ANDROID MOBILES TR-250 USB USB Hub for Rs.1099 online. KLIQVIK SIX PORT USB HUB FOR ANDROID MOBILES TR-250 USB USB Hub at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Computers ",USB Hub
Satzuma UCH100 USB Clapper Board,Buy Satzuma UCH100 USB Clapper Board for Rs.0 online. Satzuma UCH100 USB Clapper Board at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Computers ",USB Clapper Board
DivineXt Flexible Electronic Laptop Cooling Fan DI-111 USB USB Fan,"DivineXt Flexible Electronic Laptop Cooling Fan DI-111 USB USB Fan (Red, Bule, Pink, Green, Yellow)
                         Price: Rs. 399
				
			Strong Wind,Suitable For Home Or Office On Table, Portable Small Size Design With Flexible Blades Avoiding Hurting, Using The Usb Plug Design,Easily Power By Pc Or Desktop When Working And Studying, Power By Usb 2.0 And Usb 1.0, Or 4 Pcs Batteries, You Could Buy A Usb Adapter Plug To Fit To Electric
Strong Wind,Suitable For Home Or Office On Table, Portable Small Size Design With Flexible Blades Avoiding Hurting, Using The Usb Plug Design,Easily Power By Pc Or Desktop When Working And Studying, Power By Usb 2.0 And Usb 1.0, Or 4 Pcs Batteries, You Could Buy A Usb Adapter Plug To Fit To Electric","[""Computers ",USB Fan
Mobirite High Speed 6 in 1 White USB USB Hub,Buy Mobirite High Speed 6 in 1 White USB USB Hub for Rs.349 online. Mobirite High Speed 6 in 1 White USB USB Hub at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Computers ",USB Hub
GANPATI WHOLSALER Apple Iphone 6/6 Plus Apple Iphone 6/6 Plus USB USB Cable,"GANPATI WHOLSALER Apple Iphone 6/6 Plus Apple Iphone 6/6 Plus USB USB Cable (WHITE)
                         Price: Rs. 249
				
			Type : Sync & Charge Cable Connectors : micro USB Compatible Phone Series : Others
Type : Sync & Charge Cable Connectors : micro USB Compatible Phone Series : Others","[""Computers ",USB Cable
"Akshaj Lightweight Flexible Portable Adjustable With 50000 Hours Life For Keyboard Laptop Pc Notebook Power Bank, Book Reading Work Bed USB Led Light","Buy Akshaj Lightweight Flexible Portable Adjustable With 50000 Hours Life For Keyboard Laptop Pc Notebook Power Bank, Book Reading Work Bed USB Led Light for Rs.199 online. Akshaj Lightweight Flexible Portable Adjustable With 50000 Hours Life For Keyboard Laptop Pc Notebook Power Bank, Book Reading Work Bed USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","[""Computers ",Led Light
Instella Bright Warm White Laptop Or Any USB Led Light,Buy Instella Bright Warm White Laptop Or Any USB Led Light for Rs.91 online. Instella Bright Warm White Laptop Or Any USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Computers ",Led Light
Lifestyle-You IG43_04 USB USB Fan,"Lifestyle-You IG43_04 USB USB Fan (Yellow)
                         Price: Rs. 499
				
			Portable USB Operated Fan Air cooling fan with Flexible Blades. Strong wind, suitable for home or office on table. Using the USB plug design, easily powered by PC or desktop when working and studying. Powered by USB port of your computer OR 3 Pcs AA Pencil Batteries (Batteries not included). You can also use it with AC electric power using the common USB mobile charger top (Not included). The blades are safe to touch even when the fan is running. The fan provides instant personal cooling. It has a switch to turn on or off the fan. A very nice addition to your desk in the summers. Colour and design exactly as per the pictures. The pictures are taken with the actual product in stock.
Portable USB Operated Fan Air cooling fan with Flexible Blades. Strong wind, suitable for home or office on table. Using the USB plug design, easily powered by PC or desktop when working and studying. Powered by USB port of your computer OR 3 Pcs AA Pencil Batteries (Batteries not included). You can also use it with AC electric power using the common USB mobile charger top (Not included). The blades are safe to touch even when the fan is running. The fan provides instant personal cooling. It has a switch to turn on or off the fan. A very nice addition to your desk in the summers. Colour and design exactly as per the pictures. The pictures are taken with the actual product in stock.","[""Computers ",USB Fan
